episode,layer,grad_mean,grad_std
153,fc2.weight,1.4972099961596541e-05,0.0004594959900714457
153,fc2.bias,-3.178640326950699e-06,0.0011985849123448133
153,fc3.weight,-1.584492906658852e-06,0.0003203373635187745
153,fc3.bias,-0.0003374273073859513,0.0017552189528942108
153,fc4.weight,0.0002422506222501397,0.0026362398639321327
153,fc4.bias,-0.006558635737746954,0.012843494303524494
154,fc1.weight,-0.00010082322114612907,0.0011586302425712347
154,fc1.bias,-0.00023446843260899186,0.0013014624128118157
154,fc2.weight,-2.1835494408151135e-05,0.00034683672129176557
154,fc2.bias,-2.2651409381069243e-05,0.0010412330739200115
154,fc3.weight,-2.845219205482863e-05,0.0002548109332565218
154,fc3.bias,-0.00017898727674037218,0.002078351564705372
154,fc4.weight,-0.0003169720293954015,0.0028518971521407366
154,fc4.bias,0.0074515859596431255,0.02990289032459259
155,fc1.weight,4.35954916611081e-06,0.0006522064213640988
155,fc1.bias,4.2007322917925194e-05,0.00045926630264148116
155,fc2.weight,1.05326625998714e-05,0.00013581581879407167
155,fc2.bias,7.500585343223065e-05,0.0003718856314662844
155,fc3.weight,1.2558821254060604e-05,9.265233529731631e-05
155,fc3.bias,0.00018827516760211438,0.0005573275848291814
155,fc4.weight,0.0001682661968516186,0.0008834085310809314
155,fc4.bias,0.00037940475158393383,0.004848057869821787
156,fc1.weight,-7.26616126485169e-05,0.001627442892640829
156,fc1.bias,-0.00044885757961310446,0.0029640847351402044
156,fc2.weight,-9.787214366951957e-05,0.0007013357826508582
156,fc2.bias,-0.0005419522640295327,0.002198723843321204
156,fc3.weight,-8.439581142738461e-05,0.0004550255835056305
156,fc3.bias,-0.0008536861860193312,0.0022828159853816032
156,fc4.weight,-0.0012388922041282058,0.003963485360145569
156,fc4.bias,-0.005879773758351803,0.012755665928125381
157,fc1.weight,-0.00010612953337840736,0.0017751874402165413
157,fc1.bias,-0.00028897172887809575,0.0020765671506524086
157,fc2.weight,-6.370028859237209e-05,0.0004426002560649067
157,fc2.bias,-0.0002843748079612851,0.001357295666821301
157,fc3.weight,-7.29289895389229e-05,0.0003150769625790417
157,fc3.bias,-0.0010339049622416496,0.0022299413103610277
157,fc4.weight,-0.0010682930005714297,0.003288793144747615
157,fc4.bias,-0.012445541098713875,0.018782781437039375
158,fc1.weight,-0.0001944977993844077,0.0013350835070014
158,fc1.bias,-0.0005846792482770979,0.0015593005809932947
158,fc2.weight,-3.526394721120596e-05,0.0004285422619432211
158,fc2.bias,-0.0001345626515103504,0.0011150318896397948
158,fc3.weight,-6.708976434310898e-05,0.0003978217428084463
158,fc3.bias,-0.0004620642284862697,0.0015398341929540038
158,fc4.weight,-0.0009445272735320032,0.0037021737080067396
158,fc4.bias,-0.002457455499097705,0.013046660460531712
159,fc1.weight,4.24713762186002e-05,0.0009673495660535991
159,fc1.bias,2.6708819859777577e-05,0.0016556873451918364
159,fc2.weight,8.360690844710916e-05,0.00033277011243626475
159,fc2.bias,0.0004037672479171306,0.001035560853779316
159,fc3.weight,7.454924343619496e-05,0.0002999372663907707
159,fc3.bias,0.0010489095002412796,0.0018648961558938026
159,fc4.weight,0.0009332960471510887,0.002877933206036687
159,fc4.bias,0.010280353017151356,0.013985862024128437
160,fc1.weight,-6.342344568111002e-05,0.0010401093168184161
160,fc1.bias,-0.0001693533267825842,0.0006393865332938731
160,fc2.weight,-9.69473421719158e-06,0.00023344664077740163
160,fc2.bias,-8.221551979659125e-06,0.00045153076644055545
160,fc3.weight,-1.3091314031044021e-05,0.00017852027667686343
160,fc3.bias,-1.2955487363797147e-05,0.0008237409056164324
160,fc4.weight,-0.00015563034685328603,0.0012166015803813934
160,fc4.bias,0.00048727390822023153,0.006576500833034515
161,fc1.weight,-7.832698611309752e-05,0.0011260996107012033
161,fc1.bias,-0.00018045335309579968,0.0008848989964462817
161,fc2.weight,-3.9389597077388316e-05,0.0002382283564656973
161,fc2.bias,-0.00015835852536838502,0.0005604104371741414
161,fc3.weight,-2.4971937818918377e-05,0.00018054097017738968
161,fc3.bias,-0.0003763060085475445,0.0011343249352648854
161,fc4.weight,-0.0006759066600352526,0.002047993941232562
161,fc4.bias,-0.006584848277270794,0.01176808588206768
162,fc1.weight,4.822642949875444e-06,0.0007306176121346653
162,fc1.bias,7.452598765667062e-06,0.0006561000482179224
162,fc2.weight,-2.249659701192286e-05,0.00017050630412995815
162,fc2.bias,-0.00010729771020123735,0.00042575568659231067
162,fc3.weight,1.720059231047344e-06,0.00011750637349905446
162,fc3.bias,6.812773790443316e-05,0.0007049905834719539
162,fc4.weight,-0.0002056849916698411,0.0012296416098251939
162,fc4.bias,-0.0014763959916308522,0.007048013154417276
163,fc1.weight,-0.00015179344336502254,0.001963869435712695
163,fc1.bias,-0.00040578513289801776,0.0014139366103336215
163,fc2.weight,-3.871205262839794e-05,0.00048020685790106654
163,fc2.bias,-0.0001222099526785314,0.000989990890957415
163,fc3.weight,-7.228607864817604e-05,0.00039725363603793085
163,fc3.bias,-0.000490838719997555,0.0013825800269842148
163,fc4.weight,-0.001093318103812635,0.0029115050565451384
163,fc4.bias,-0.0049398536793887615,0.008232119493186474
164,fc1.weight,8.413606701651588e-05,0.001009258208796382
164,fc1.bias,0.0002004710113396868,0.0009239594801329076
164,fc2.weight,5.2025498007424176e-05,0.00023610996140632778
164,fc2.bias,0.00022279210679698735,0.0006775130168534815
164,fc3.weight,4.700454155681655e-05,0.0001654233637964353
164,fc3.bias,0.0007802946493029594,0.001321160700172186
164,fc4.weight,0.0007170778699219227,0.0014436420751735568
164,fc4.bias,0.009875867515802383,0.004460184369236231
165,fc1.weight,0.00024221018247772008,0.0023320303298532963
165,fc1.bias,0.0006233242456801236,0.0023806679528206587
165,fc2.weight,6.714641494909301e-05,0.0005278735188767314
165,fc2.bias,0.0003184352535754442,0.0016200176905840635
165,fc3.weight,7.239021215355024e-05,0.00031234388006851077
165,fc3.bias,0.0010603911941871047,0.0018152763368561864
165,fc4.weight,0.0007471150602214038,0.0032336199656128883
165,fc4.bias,0.006770563777536154,0.014457535929977894
166,fc1.weight,-4.941646329825744e-05,0.0006191413849592209
166,fc1.bias,-0.00012827741738874465,0.0007872387650422752
166,fc2.weight,-1.7572992874193005e-05,0.00016919511836022139
166,fc2.bias,-8.669992530485615e-05,0.0004881992354057729
166,fc3.weight,-1.670745223236736e-05,0.00014646955241914839
166,fc3.bias,-0.00017634814139455557,0.0009300982346758246
166,fc4.weight,-0.00039064724114723504,0.0014540081610903144
166,fc4.bias,-0.004132934380322695,0.007106482982635498
167,fc1.weight,-3.36416887876112e-05,0.001347952289506793
167,fc1.bias,-6.30310460110195e-05,0.0008050209726206958
167,fc2.weight,-1.2908398275612853e-05,0.0002554534294176847
167,fc2.bias,-1.8766044377116486e-05,0.0004913125885650516
167,fc3.weight,-7.86475993663771e-06,0.00019250494369771332
167,fc3.bias,2.956564276246354e-05,0.0007023252546787262
167,fc4.weight,-0.0002094119554385543,0.0013487795367836952
167,fc4.bias,-0.0006157215102575719,0.004720673896372318
168,fc1.weight,-4.963182072970085e-05,0.0005049702012911439
168,fc1.bias,-0.00013418274465948343,0.000449482788098976
168,fc2.weight,-1.3756085536442697e-05,0.00015426934987772256
168,fc2.bias,-6.466828926932067e-05,0.00040602905210107565
168,fc3.weight,-6.060771283955546e-06,9.305147978011519e-05
168,fc3.bias,-1.3793312973575667e-05,0.0004997812793590128
168,fc4.weight,-0.00011823333625216037,0.0005360732320696115
168,fc4.bias,-0.0012553351698443294,0.002301538363099098
169,fc1.weight,8.654945304442663e-06,0.0010943959932774305
169,fc1.bias,2.105584462697152e-05,0.0011689845705404878
169,fc2.weight,-1.1821838370451587e-06,0.00045711055281572044
169,fc2.bias,2.88788055513578e-06,0.0009647036204114556
169,fc3.weight,2.3820692263143428e-07,0.0002639121375977993
169,fc3.bias,-5.502416388480924e-05,0.0014370199060067534
169,fc4.weight,-3.6243782233214006e-05,0.0018290859879925847
169,fc4.bias,-0.00011088268365710974,0.010132617317140102
170,fc1.weight,6.697719800285995e-05,0.002531216014176607
170,fc1.bias,3.4682794648688287e-05,0.0013484451919794083
170,fc2.weight,5.4239579185377806e-05,0.0005528457113541663
170,fc2.bias,0.00017669584485702217,0.001233516144566238
170,fc3.weight,3.2287109206663445e-05,0.0003705637063831091
170,fc3.bias,0.00032260772422887385,0.0018426964525133371
170,fc4.weight,0.00048594619147479534,0.0035770663525909185
170,fc4.bias,0.004062435124069452,0.019455699250102043
171,fc1.weight,-7.021570490906015e-05,0.0008920569089241326
171,fc1.bias,-0.0002571262593846768,0.0011019556550309062
171,fc2.weight,-6.574966391781345e-05,0.0003087255172431469
171,fc2.bias,-0.0003017551207449287,0.0008872064063325524
171,fc3.weight,-4.7243192966561764e-05,0.0002397815405856818
171,fc3.bias,-0.0007963363314047456,0.0018148262752220035
171,fc4.weight,-0.0008520256960764527,0.0019596042111516
171,fc4.bias,-0.01223553903400898,0.005874764174222946
172,fc1.weight,6.352431955747306e-05,0.0007094398606568575
172,fc1.bias,0.00015632162103429437,0.000792820705100894
172,fc2.weight,2.8129545171395876e-05,0.0002506221935618669
172,fc2.bias,0.00014098049723543227,0.0006452157394960523
172,fc3.weight,1.516871270723641e-05,0.00014554180961567909
172,fc3.bias,0.0004121771198697388,0.0011656074784696102
172,fc4.weight,0.00040678572258912027,0.0012371584307402372
172,fc4.bias,0.00871238112449646,0.009455014951527119
173,fc1.weight,-0.00011346153769409284,0.0013517012121155858
173,fc1.bias,-0.0003061920579057187,0.001792087103240192
173,fc2.weight,-2.76935679721646e-05,0.00042841368122026324
173,fc2.bias,-0.00011996029934380203,0.001352970371954143
173,fc3.weight,-5.512549614650197e-05,0.00033754241303540766
173,fc3.bias,-0.0007520747021771967,0.0019132612505927682
173,fc4.weight,-0.0008782196091488004,0.0032848594710230827
173,fc4.bias,-0.005690059624612331,0.017089130356907845
174,fc1.weight,-0.0001219619662151672,0.003188955830410123
174,fc1.bias,-0.0002632809046190232,0.0021256119944155216
174,fc2.weight,-1.280069955100771e-05,0.0005693733692169189
174,fc2.bias,-5.376682020141743e-05,0.0014602032024413347
174,fc3.weight,-3.761005791602656e-05,0.0002693776332307607
174,fc3.bias,-0.0006562283961102366,0.0019050334813073277
174,fc4.weight,-0.0004321301239542663,0.0014499325770884752
174,fc4.bias,-0.00033138622529804707,0.016906650736927986
175,fc1.weight,-0.00010921749344561249,0.001635956927202642
175,fc1.bias,-0.0002606516354717314,0.0012437619734555483
175,fc2.weight,-2.4496523110428825e-05,0.0003503934422042221
175,fc2.bias,-4.0709397580940276e-05,0.0007425247458741069
175,fc3.weight,-5.1536622777348384e-05,0.0002900538092944771
175,fc3.bias,-0.00040136894676834345,0.0010124251712113619
175,fc4.weight,-0.0005405964329838753,0.00202842615544796
175,fc4.bias,0.0008769183186814189,0.006262950133532286
176,fc1.weight,-1.9551673176465556e-05,0.0013149251462891698
176,fc1.bias,-4.3284642742946744e-05,0.0016117957420647144
176,fc2.weight,2.118296833941713e-05,0.0003904998302459717
176,fc2.bias,7.985621050465852e-05,0.0011179198045283556
176,fc3.weight,1.5122672039069585e-06,0.0002065547159872949
176,fc3.bias,3.3503224585729185e-06,0.0010399252641946077
176,fc4.weight,4.911758514936082e-05,0.001749217975884676
176,fc4.bias,0.00017808133270591497,0.009045307524502277
177,fc1.weight,6.662691703240853e-06,0.0010350752854719758
177,fc1.bias,2.9103513952577487e-05,0.0006628134869970381
177,fc2.weight,3.062375617446378e-05,0.00022514040756504983
177,fc2.bias,0.00015538913430646062,0.000538119173143059
177,fc3.weight,2.4008024411159568e-05,0.00012301377137191594
177,fc3.bias,0.0004979023360647261,0.0010066368849948049
177,fc4.weight,0.00021604177891276777,0.0013377518625929952
177,fc4.bias,0.005965704098343849,0.010784054175019264
178,fc1.weight,-1.1315258234390058e-05,0.001867695595137775
178,fc1.bias,-3.320012183394283e-05,0.0013257651589810848
178,fc2.weight,-2.866483737307135e-05,0.00040534851723350585
178,fc2.bias,-3.6411267501534894e-05,0.0009056549752131104
178,fc3.weight,-1.12553116196068e-05,0.00025161931989714503
178,fc3.bias,-3.488895526970737e-05,0.0012782637495547533
178,fc4.weight,-0.0006158007308840752,0.0017011832678690553
178,fc4.bias,-0.005265494808554649,0.0029027119744569063
179,fc1.weight,4.868054384132847e-05,0.0018626883393153548
179,fc1.bias,0.00016135098121594638,0.002641154918819666
179,fc2.weight,1.1859387086587958e-05,0.0006715877098031342
179,fc2.bias,-3.322614361422893e-08,0.0019097795011475682
179,fc3.weight,-8.542780960851815e-06,0.0003297666844446212
179,fc3.bias,-0.0002935351512860507,0.002385828411206603
179,fc4.weight,0.0002664969942998141,0.0027276871260255575
179,fc4.bias,0.005717763677239418,0.015502830035984516
180,fc1.weight,-2.548572956584394e-05,0.000820357003249228
180,fc1.bias,-6.782693526474759e-05,0.0005285405204631388
180,fc2.weight,-1.0165847925236449e-05,0.00020034462795592844
180,fc2.bias,-3.6511937651084736e-05,0.0004938471247442067
180,fc3.weight,-1.3087571460346226e-05,0.00019525141397025436
180,fc3.bias,-5.6466848036507145e-05,0.0013969076098874211
180,fc4.weight,-0.00014177504635881633,0.0021217421162873507
180,fc4.bias,0.003817689372226596,0.020725617185235023
181,fc1.weight,-1.697292464086786e-05,0.0008930202457122505
181,fc1.bias,-4.4721087760990486e-05,0.0009972689440473914
181,fc2.weight,-5.67948291063658e-06,0.0002713798312470317
181,fc2.bias,2.8249251045053825e-05,0.0006765173166058958
181,fc3.weight,8.633817856207315e-07,0.00017998825933318585
181,fc3.bias,0.00022908893879503012,0.0009357334929518402
181,fc4.weight,-0.00017086010484490544,0.0013892692513763905
181,fc4.bias,0.0009545439388602972,0.00562454154714942
182,fc1.weight,6.375525845214725e-05,0.0016306162578985095
182,fc1.bias,3.225511682103388e-05,0.0008613254758529365
182,fc2.weight,-3.885138357873075e-05,0.0002952594659291208
182,fc2.bias,-0.00015719031216576695,0.0006237149355001748
182,fc3.weight,-1.6016176232369617e-05,0.00019455661822576076
182,fc3.bias,-0.00014633948740083724,0.0011474289931356907
182,fc4.weight,-0.00043907869257964194,0.0017078568926081061
182,fc4.bias,-0.006769273430109024,0.006050562020391226
183,fc1.weight,-0.0001093436439987272,0.0017063189297914505
183,fc1.bias,-0.0002541689609643072,0.0022591024171561003
183,fc2.weight,-7.855865260353312e-05,0.0005800832295790315
183,fc2.bias,-0.0002919796679634601,0.0014122974826022983
183,fc3.weight,-5.193269680603407e-05,0.0003183975350111723
183,fc3.bias,-0.0006539219757542014,0.0017471149330958724
183,fc4.weight,-0.0007356239948421717,0.00243011093698442
183,fc4.bias,-0.005557213444262743,0.014970398508012295
184,fc1.weight,0.00010516030306462198,0.0015799369430169463
184,fc1.bias,0.00041575494105927646,0.002142924116924405
184,fc2.weight,9.742106340127066e-05,0.0004386944347061217
184,fc2.bias,0.00045536496327258646,0.0012694635661318898
184,fc3.weight,8.435304334852844e-05,0.0002985494793392718
184,fc3.bias,0.0011480356333777308,0.002019780222326517
184,fc4.weight,0.0013916493626311421,0.0032440011855214834
184,fc4.bias,0.012080075219273567,0.012722776271402836
185,fc1.weight,-3.274666960351169e-05,0.0009951977990567684
185,fc1.bias,-0.0001303176104556769,0.0008857984212227166
185,fc2.weight,-6.189347914187238e-05,0.00026953037013299763
185,fc2.bias,-0.00028063435456715524,0.0006861959700472653
185,fc3.weight,-2.2740900021744892e-05,0.00017617654521018267
185,fc3.bias,-0.0003695652703754604,0.0012179678305983543
185,fc4.weight,-0.0004759325529448688,0.0016806548228487372
185,fc4.bias,-0.004803832620382309,0.01058775931596756
186,fc1.weight,5.437090658233501e-05,0.0013214683858677745
186,fc1.bias,6.728238804498687e-05,0.0009114901185967028
186,fc2.weight,3.420611028559506e-05,0.00029132523923181
186,fc2.bias,0.00012329136370681226,0.0006356998346745968
186,fc3.weight,1.9615246856119484e-05,0.0001783828774932772
186,fc3.bias,0.00018703087698668242,0.0007410089019685984
186,fc4.weight,0.00016370152297895402,0.0009240938816219568
186,fc4.bias,0.0002873445628210902,0.004246836062520742
187,fc1.weight,0.0002082844148389995,0.0035286189522594213
187,fc1.bias,0.0003654596221167594,0.002181845949962735
187,fc2.weight,8.054758654907346e-05,0.0005234627751633525
187,fc2.bias,0.000307299051200971,0.0012884987518191338
187,fc3.weight,8.587641059421003e-05,0.00034434383269399405
187,fc3.bias,0.0010756237898021936,0.0019191562896594405
187,fc4.weight,0.0010034639853984118,0.003027510829269886
187,fc4.bias,0.01030511874705553,0.014377241022884846
188,fc1.weight,5.120835339766927e-05,0.001861237920820713
188,fc1.bias,7.50734398025088e-05,0.0014998243423178792
188,fc2.weight,3.1034131097840145e-05,0.00039452026248909533
188,fc2.bias,0.00012297583452891558,0.0010197436204180121
188,fc3.weight,3.4621476515894756e-05,0.00022606118000112474
188,fc3.bias,0.0006459297728724778,0.0013007427332922816
188,fc4.weight,0.0005650505190715194,0.0019679502584040165
188,fc4.bias,0.007111621554940939,0.012197472155094147
189,fc1.weight,2.096721982525196e-05,0.0007464836235158145
189,fc1.bias,4.108764187549241e-05,0.0007738866843283176
189,fc2.weight,1.2429184607753996e-05,0.00020450841111596674
189,fc2.bias,2.232109363831114e-05,0.0005360153154470026
189,fc3.weight,1.1493510100990534e-05,0.00013026728993281722
189,fc3.bias,0.00014834495959803462,0.0008391738520003855
189,fc4.weight,0.00023345017689280212,0.0009625580278225243
189,fc4.bias,0.003583712037652731,0.00573069928213954
190,fc1.weight,-0.00010471835412317887,0.0014074670616537333
190,fc1.bias,-0.00024611919070594013,0.0013553661992773414
190,fc2.weight,-5.436055289465003e-05,0.00032974418718367815
190,fc2.bias,-0.00028014430426992476,0.0009520532330498099
190,fc3.weight,-5.434210834209807e-05,0.00027048360789194703
190,fc3.bias,-0.0007501280633732677,0.0012812850764021277
190,fc4.weight,-0.0007655747467651963,0.0024541302118450403
190,fc4.bias,-0.005983712151646614,0.008348281495273113
191,fc1.weight,0.00023296664585359395,0.002458509523421526
191,fc1.bias,0.000480251939734444,0.001410742406733334
191,fc2.weight,8.231090032495558e-05,0.0005165833281353116
191,fc2.bias,0.00030404311837628484,0.0011072361376136541
191,fc3.weight,4.3532945710467175e-05,0.00043418287532404065
191,fc3.bias,0.00044396743760444224,0.001782107981853187
191,fc4.weight,0.0007743278983980417,0.004468436818569899
191,fc4.bias,0.0006642756052315235,0.014021766372025013
192,fc1.weight,-0.00012832811626140028,0.0021995152346789837
192,fc1.bias,-0.00019341531151439995,0.0027289215940982103
192,fc2.weight,-0.00010739827121142298,0.0005340527277439833
192,fc2.bias,-0.0004947706474922597,0.0016996664926409721
192,fc3.weight,-8.492728375131264e-05,0.00034003390464931726
192,fc3.bias,-0.001377520733512938,0.0022865450009703636
192,fc4.weight,-0.0013693432556465268,0.0029234676621854305
192,fc4.bias,-0.015292330645024776,0.010320311412215233
193,fc1.weight,-3.818689947365783e-05,0.0012200982309877872
193,fc1.bias,-0.00012446542677935213,0.0011620220029726624
193,fc2.weight,-4.697713393397862e-06,0.0002813891042023897
193,fc2.bias,-5.782569496659562e-05,0.0006759899551980197
193,fc3.weight,5.373963631427614e-06,0.00018690623983275145
193,fc3.bias,9.973393753170967e-05,0.0009638729388825595
193,fc4.weight,-0.00012145937944296747,0.0013334209797903895
193,fc4.bias,-0.001756849349476397,0.0048154802061617374
194,fc1.weight,-0.00012363214045763016,0.0026452108286321163
194,fc1.bias,-0.0003149611293338239,0.0021936192642897367
194,fc2.weight,-7.718732376815751e-05,0.000453706132248044
194,fc2.bias,-0.00031734342337585986,0.0011855131015181541
194,fc3.weight,-6.843825394753367e-05,0.0002858402149286121
194,fc3.bias,-0.0010343596804887056,0.0018438099650666118
194,fc4.weight,-0.0009273349423892796,0.002177905524149537
194,fc4.bias,-0.011008156463503838,0.008696595206856728
195,fc1.weight,-4.682576400227845e-05,0.0014266169164329767
195,fc1.bias,-0.00015506632917094976,0.0012109876843169332
195,fc2.weight,-1.2281729141250253e-05,0.000321793690090999
195,fc2.bias,-8.368291310034692e-05,0.0007642126874998212
195,fc3.weight,-3.535791256581433e-05,0.00025206408463418484
195,fc3.bias,-0.00040453783003613353,0.0012543692719191313
195,fc4.weight,-0.00042775916517712176,0.002557906089350581
195,fc4.bias,-0.0033853512722998857,0.012225298210978508
196,fc1.weight,0.0001676593819865957,0.0023397135082632303
196,fc1.bias,0.00028245942667126656,0.0018942811293527484
196,fc2.weight,1.2910918485431466e-05,0.0005059596733190119
196,fc2.bias,7.258068944793195e-05,0.001469189883209765
196,fc3.weight,4.8988400521920994e-05,0.0003505496133584529
196,fc3.bias,0.0008112119394354522,0.002317773876711726
196,fc4.weight,0.00046445371117442846,0.004086896777153015
196,fc4.bias,0.0036590159870684147,0.026168150827288628
197,fc1.weight,6.59343641018495e-05,0.0008836458437144756
197,fc1.bias,0.0002521334681659937,0.0013504760572686791
197,fc2.weight,2.2675711079500616e-05,0.0002811081358231604
197,fc2.bias,0.00012020970461890101,0.0008422627579420805
197,fc3.weight,1.7182423107442446e-05,0.0001715464604785666
197,fc3.bias,0.00022107955010142177,0.0010383563349023461
197,fc4.weight,0.00021823427232448012,0.0012974931159988046
197,fc4.bias,-0.0009773497004061937,0.009415537118911743
198,fc1.weight,4.411474492371781e-06,0.0023413386661559343
198,fc1.bias,4.0279915992869064e-05,0.00227394443936646
198,fc2.weight,-6.805237262597075e-07,0.0007364832563325763
198,fc2.bias,-9.597434109309688e-05,0.0017653144896030426
198,fc3.weight,3.6310757423052564e-05,0.0006133505376055837
198,fc3.bias,2.3495278583141044e-05,0.002632697345688939
198,fc4.weight,0.0007270959904417396,0.006060617044568062
198,fc4.bias,-0.00475659966468811,0.02469891682267189
199,fc1.weight,0.0001235402887687087,0.0013601831160485744
199,fc1.bias,0.00024704975658096373,0.0013568901922553778
199,fc2.weight,4.383883060654625e-05,0.00033296667970716953
199,fc2.bias,0.00022980579524300992,0.0009062086464837193
199,fc3.weight,4.0252656617667526e-05,0.0001945191906997934
199,fc3.bias,0.0006204229430295527,0.0011913410853594542
199,fc4.weight,0.0004947031266056001,0.0013945525279268622
199,fc4.bias,0.005105992313474417,0.004576240666210651
200,fc1.weight,-0.0003419017302803695,0.004437062423676252
200,fc1.bias,-0.0007142710383050144,0.0030372419860213995
200,fc2.weight,-9.87510647973977e-05,0.0007094340980984271
200,fc2.bias,-0.0004222212010063231,0.0019228131277486682
200,fc3.weight,-0.0001205372900585644,0.00042726437095552683
200,fc3.bias,-0.0017813373124226928,0.0027931134682148695
200,fc4.weight,-0.001741398824378848,0.004153321497142315
200,fc4.bias,-0.020039863884449005,0.014178561978042126
201,fc1.weight,-3.2246767659671605e-05,0.0012943885521963239
201,fc1.bias,-0.00020639228750951588,0.0016952281584963202
201,fc2.weight,-5.7495086366543546e-05,0.0003626226098276675
201,fc2.bias,-0.00030151684768497944,0.001117696170695126
201,fc3.weight,-5.560098361456767e-05,0.00029095023637637496
201,fc3.bias,-0.0008557869005016983,0.0016896058805286884
201,fc4.weight,-0.0009245621040463448,0.0026096117217093706
201,fc4.bias,-0.00875606294721365,0.011325741186738014
202,fc1.weight,1.9331497242092155e-05,0.0016414200654253364
202,fc1.bias,-3.585366721381433e-05,0.0013362872414290905
202,fc2.weight,-9.942601536749862e-06,0.00032730743987485766
202,fc2.bias,2.867301009246148e-05,0.00080669648014009
202,fc3.weight,-2.2561441710422514e-06,0.00022770017676521093
202,fc3.bias,-4.116270702070324e-06,0.00117513129953295
202,fc4.weight,-2.697073432500474e-05,0.001512718154117465
202,fc4.bias,-0.0038587618619203568,0.008255687542259693
203,fc1.weight,-0.00021626937086693943,0.0028955719899386168
203,fc1.bias,-0.0006694673211313784,0.00267994892783463
203,fc2.weight,-0.00011966728197876364,0.00083394959801808
203,fc2.bias,-0.00043489973177202046,0.002085722517222166
203,fc3.weight,-0.00014048100274521858,0.0006156915333122015
203,fc3.bias,-0.0014482700498774648,0.0031346334144473076
203,fc4.weight,-0.0018432140350341797,0.006355512887239456
203,fc4.bias,-0.013696953654289246,0.027208462357521057
204,fc1.weight,9.220781066687778e-06,0.0009451735531911254
204,fc1.bias,1.5400224583572708e-05,0.0008089041220955551
204,fc2.weight,1.9791561499005184e-05,0.00024555742857046425
204,fc2.bias,0.00013552258315030485,0.0006982498452998698
204,fc3.weight,8.645116395200603e-06,0.0001299062423640862
204,fc3.bias,0.00022455437283497304,0.000965889252256602
204,fc4.weight,0.00021471947547979653,0.0012136881705373526
204,fc4.bias,0.00456786435097456,0.00927773304283619
205,fc1.weight,-0.00018725624249782413,0.0019823608454316854
205,fc1.bias,-0.0004012592835351825,0.0017919575329869986
205,fc2.weight,-5.746823808294721e-05,0.0004348060756456107
205,fc2.bias,-0.0003032511449418962,0.0012102538021281362
205,fc3.weight,-6.40584621578455e-05,0.0002828609722200781
205,fc3.bias,-0.0009250587318092585,0.001652874518185854
205,fc4.weight,-0.0009374456712976098,0.0021266224794089794
205,fc4.bias,-0.010118387639522552,0.008457798510789871
206,fc1.weight,-0.0001032626096275635,0.0038328024093061686
206,fc1.bias,-0.00037316055386327207,0.004942659288644791
206,fc2.weight,-4.030771378893405e-05,0.0011037789518013597
206,fc2.bias,-0.00020746831432916224,0.0031746963504701853
206,fc3.weight,2.2487121896119788e-05,0.00037096792948432267
206,fc3.bias,0.0003939411835744977,0.002409730339422822
206,fc4.weight,-0.0004969926085323095,0.0014833100140094757
206,fc4.bias,-0.0033348235301673412,0.00553605891764164
207,fc1.weight,-0.00010724431194830686,0.0020328923128545284
207,fc1.bias,-0.00020873350149486214,0.0012342400150373578
207,fc2.weight,-4.603155321092345e-05,0.0003972146369051188
207,fc2.bias,-0.00016786353080533445,0.0007824749336577952
207,fc3.weight,-3.6670979170594364e-05,0.0002747270045801997
207,fc3.bias,-0.00033035490196198225,0.0010880818590521812
207,fc4.weight,-0.00041512082680128515,0.0020364215597510338
207,fc4.bias,-0.0009403744479641318,0.006345459725707769
208,fc1.weight,4.215428270981647e-05,0.0027195774018764496
208,fc1.bias,0.00016131330630742013,0.002273582387715578
208,fc2.weight,3.5156212106812745e-05,0.0007396924193017185
208,fc2.bias,0.0001994639605982229,0.0016673726495355368
208,fc3.weight,1.9136089122184785e-06,0.00038619243423454463
208,fc3.bias,0.00011151937360409647,0.002115734154358506
208,fc4.weight,0.000456523266620934,0.002879638457670808
208,fc4.bias,0.004514279775321484,0.01834554597735405
209,fc1.weight,-2.542000629546237e-06,0.0011327938409522176
209,fc1.bias,1.0030273642769316e-06,0.0007813058327883482
209,fc2.weight,-3.0973336833994836e-05,0.0002507244935259223
209,fc2.bias,-0.00012540647003334016,0.000597119505982846
209,fc3.weight,-1.3618649063573685e-05,0.000143082084832713
209,fc3.bias,-0.00018937910499516875,0.0006480633164756
209,fc4.weight,-0.00018828357860911638,0.0011231031967326999
209,fc4.bias,-2.8742128051817417e-05,0.0073919640854001045
210,fc1.weight,7.131764141377062e-05,0.001617873553186655
210,fc1.bias,0.0001472971198381856,0.0009923590114340186
210,fc2.weight,4.0428622014587745e-06,0.00032519103842787445
210,fc2.bias,4.307741619413719e-06,0.0007667113677598536
210,fc3.weight,6.360971383401193e-06,0.00014816610200796276
210,fc3.bias,6.409371417248622e-05,0.0008560094283893704
210,fc4.weight,9.179929475067183e-05,0.0010368586517870426
210,fc4.bias,3.9195059798657894e-05,0.007948321290314198
211,fc1.weight,5.0080998335033655e-05,0.001192662282846868
211,fc1.bias,0.0001024028315441683,0.0012107748771086335
211,fc2.weight,1.6914435036596842e-05,0.00031821810989640653
211,fc2.bias,6.941549509065226e-05,0.0008814442553557456
211,fc3.weight,2.749905615928583e-05,0.00021440286946017295
211,fc3.bias,0.0005506147281266749,0.0012193206930533051
