episode,layer,weight_mean,weight_std
111,fc2.bias,0.005312072578817606,0.0782846063375473
111,fc3.weight,-0.004470921587198973,0.09137008339166641
111,fc3.bias,0.004176029469817877,0.06928470730781555
111,fc4.weight,0.0054900445975363255,0.12781013548374176
111,fc4.bias,-0.0037527596578001976,0.03814995661377907
112,fc1.weight,-0.01725783571600914,0.1548655927181244
112,fc1.bias,-0.012559505179524422,0.0965808555483818
112,fc2.weight,-0.013067617081105709,0.10748197138309479
112,fc2.bias,0.005006591323763132,0.07860392332077026
112,fc3.weight,-0.004337799735367298,0.09152635186910629
112,fc3.bias,0.004506472032517195,0.06930361688137054
112,fc4.weight,0.005128658842295408,0.12798051536083221
112,fc4.bias,-0.003533321199938655,0.036391932517290115
113,fc1.weight,-0.017223438248038292,0.1551976501941681
113,fc1.bias,-0.012419182807207108,0.09762237966060638
113,fc2.weight,-0.013204005546867847,0.10770604759454727
113,fc2.bias,0.004869323223829269,0.07897596806287766
113,fc3.weight,-0.00444972887635231,0.09177456796169281
113,fc3.bias,0.004498341586440802,0.06902090460062027
113,fc4.weight,0.00472570676356554,0.12837165594100952
113,fc4.bias,-0.003524725092574954,0.0383402518928051
114,fc1.weight,-0.01760959066450596,0.1554575264453888
114,fc1.bias,-0.01330681424587965,0.09700049459934235
114,fc2.weight,-0.013394066132605076,0.10787715017795563
114,fc2.bias,0.004296997562050819,0.07862250506877899
114,fc3.weight,-0.004376537166535854,0.09199536591768265
114,fc3.bias,0.0043492792174220085,0.0691901221871376
114,fc4.weight,0.005153048317879438,0.12823599576950073
114,fc4.bias,-0.003941170405596495,0.03732888400554657
115,fc1.weight,-0.017479293048381805,0.15581494569778442
115,fc1.bias,-0.012840946204960346,0.09703855961561203
115,fc2.weight,-0.013332356698811054,0.10816779732704163
115,fc2.bias,0.004356163553893566,0.07852274179458618
115,fc3.weight,-0.0045503880828619,0.09223727136850357
115,fc3.bias,0.004350997507572174,0.06964754313230515
115,fc4.weight,0.005147290416061878,0.12853722274303436
115,fc4.bias,-0.0036017801612615585,0.03691539540886879
116,fc1.weight,-0.01730370707809925,0.15611502528190613
116,fc1.bias,-0.012522601522505283,0.09756370633840561
116,fc2.weight,-0.013544454239308834,0.10841690748929977
116,fc2.bias,0.004122329875826836,0.07877904921770096
116,fc3.weight,-0.004610597155988216,0.09242326021194458
116,fc3.bias,0.004301687236875296,0.06992670148611069
116,fc4.weight,0.005627570208162069,0.12868572771549225
116,fc4.bias,-0.0025010674726217985,0.037704948335886
117,fc1.weight,-0.017315076664090157,0.15640592575073242
117,fc1.bias,-0.012370717711746693,0.0973997563123703
117,fc2.weight,-0.013653142377734184,0.10854397714138031
117,fc2.bias,0.0038018522318452597,0.07868097722530365
117,fc3.weight,-0.004765396937727928,0.09246985614299774
117,fc3.bias,0.004241890273988247,0.07003949582576752
117,fc4.weight,0.005249581299722195,0.128583163022995
117,fc4.bias,-0.003167640184983611,0.03653426468372345
118,fc1.weight,-0.017264319583773613,0.1567082405090332
118,fc1.bias,-0.012297623790800571,0.09706291556358337
118,fc2.weight,-0.013589131645858288,0.10870283097028732
118,fc2.bias,0.0038845334202051163,0.07908445596694946
118,fc3.weight,-0.004945110995322466,0.09269850701093674
118,fc3.bias,0.004133316222578287,0.07046552747488022
118,fc4.weight,0.005173037759959698,0.12882696092128754
118,fc4.bias,-0.00198133522644639,0.03669709712266922
119,fc1.weight,-0.017633263021707535,0.1571054458618164
119,fc1.bias,-0.012948421761393547,0.0971892774105072
119,fc2.weight,-0.0133898900821805,0.10885206609964371
119,fc2.bias,0.004275338724255562,0.07901017367839813
119,fc3.weight,-0.005009147338569164,0.09309490770101547
119,fc3.bias,0.004118718672543764,0.07082191854715347
119,fc4.weight,0.005332731641829014,0.1294081211090088
119,fc4.bias,-0.001514095114544034,0.03596051409840584
120,fc1.weight,-0.017424102872610092,0.1574435830116272
120,fc1.bias,-0.012521037831902504,0.09774249792098999
120,fc2.weight,-0.01363782025873661,0.10901413857936859
120,fc2.bias,0.0038879660423845053,0.07885557413101196
120,fc3.weight,-0.005061222705990076,0.0932464599609375
120,fc3.bias,0.004037514794617891,0.07100632786750793
120,fc4.weight,0.005559505894780159,0.1295224130153656
120,fc4.bias,-0.0014638372231274843,0.035546302795410156
121,fc1.weight,-0.0173963513225317,0.15767475962638855
121,fc1.bias,-0.012435254640877247,0.09851659834384918
121,fc2.weight,-0.013678884133696556,0.10929971933364868
121,fc2.bias,0.004072860814630985,0.07878085225820541
121,fc3.weight,-0.004560220055282116,0.09363558888435364
121,fc3.bias,0.004964950028806925,0.07033270597457886
121,fc4.weight,0.0058855959214270115,0.13031089305877686
121,fc4.bias,-0.0007469065603800118,0.0369165763258934
122,fc1.weight,-0.01724037528038025,0.1578824669122696
122,fc1.bias,-0.01219707541167736,0.0980507880449295
122,fc2.weight,-0.01379487942904234,0.10946252197027206
122,fc2.bias,0.0038883360102772713,0.07846806943416595
122,fc3.weight,-0.004589388612657785,0.09383362531661987
122,fc3.bias,0.004755529575049877,0.07061214745044708
122,fc4.weight,0.005966786295175552,0.13039268553256989
122,fc4.bias,-0.0004380715254228562,0.03684742748737335
123,fc1.weight,-0.01691163331270218,0.15822838246822357
123,fc1.bias,-0.011469446122646332,0.09814345091581345
123,fc2.weight,-0.013641946949064732,0.10978657007217407
123,fc2.bias,0.004467926919460297,0.0780520811676979
123,fc3.weight,-0.0046263872645795345,0.09416456520557404
123,fc3.bias,0.004853379912674427,0.07046385854482651
123,fc4.weight,0.006189981009811163,0.13098768889904022
123,fc4.bias,-0.0007016423041932285,0.03663506358861923
124,fc1.weight,-0.016919007524847984,0.15865160524845123
124,fc1.bias,-0.011497067287564278,0.09831807762384415
124,fc2.weight,-0.014108950272202492,0.10989559441804886
124,fc2.bias,0.0038410965353250504,0.07822181284427643
124,fc3.weight,-0.005117856431752443,0.09428960829973221
124,fc3.bias,0.004326322115957737,0.07033814489841461
124,fc4.weight,0.005561351776123047,0.1310674101114273
124,fc4.bias,-0.0012158015742897987,0.03499975427985191
125,fc1.weight,-0.01686602085828781,0.15898284316062927
125,fc1.bias,-0.011354594491422176,0.09834125638008118
125,fc2.weight,-0.014009581878781319,0.11015350371599197
125,fc2.bias,0.0043824464082717896,0.07819157093763351
125,fc3.weight,-0.00503809517249465,0.09452809393405914
125,fc3.bias,0.004759712610393763,0.07087316364049911
125,fc4.weight,0.006006050389260054,0.13141752779483795
125,fc4.bias,1.6447214875370264e-05,0.03525063768029213
126,fc1.weight,-0.017223289236426353,0.15926122665405273
126,fc1.bias,-0.012063481844961643,0.09785055369138718
126,fc2.weight,-0.013949061743915081,0.11026635020971298
126,fc2.bias,0.004298933781683445,0.07872907817363739
126,fc3.weight,-0.005102104973047972,0.09469110518693924
126,fc3.bias,0.0042017437517642975,0.07153501361608505
126,fc4.weight,0.005997033789753914,0.13153555989265442
126,fc4.bias,0.00022566388361155987,0.03491061553359032
127,fc1.weight,-0.017301136627793312,0.15943750739097595
127,fc1.bias,-0.012222097255289555,0.09761082381010056
127,fc2.weight,-0.014268903993070126,0.11040199548006058
127,fc2.bias,0.0039130100049078465,0.07911508530378342
127,fc3.weight,-0.005019844509661198,0.0947921946644783
127,fc3.bias,0.004541635513305664,0.07153666019439697
127,fc4.weight,0.005959908943623304,0.13171397149562836
127,fc4.bias,0.0008497693343088031,0.03552243113517761
128,fc1.weight,-0.01725485920906067,0.1597856730222702
128,fc1.bias,-0.012128189206123352,0.09781932085752487
128,fc2.weight,-0.014324815943837166,0.11048807203769684
128,fc2.bias,0.0037640852387994528,0.07888806611299515
128,fc3.weight,-0.0051483637653291225,0.09489293396472931
128,fc3.bias,0.004451795946806669,0.07092685252428055
128,fc4.weight,0.0059015266597270966,0.1318512260913849
128,fc4.bias,0.0004909147974103689,0.034534651786088943
129,fc1.weight,-0.0172012560069561,0.16009116172790527
129,fc1.bias,-0.011812792159616947,0.09811046719551086
129,fc2.weight,-0.014274361543357372,0.11071991175413132
129,fc2.bias,0.004013873636722565,0.07907436043024063
129,fc3.weight,-0.005126229953020811,0.09520282596349716
129,fc3.bias,0.004492148291319609,0.0715356096625328
129,fc4.weight,0.005549322348088026,0.13230527937412262
129,fc4.bias,0.0010238306131213903,0.035364653915166855
130,fc1.weight,-0.01747693307697773,0.16033490002155304
130,fc1.bias,-0.012289774604141712,0.09776069223880768
130,fc2.weight,-0.01480837631970644,0.11082632839679718
130,fc2.bias,0.00318557838909328,0.07904232293367386
130,fc3.weight,-0.005244115367531776,0.0953366756439209
130,fc3.bias,0.00394093943759799,0.07143846899271011
130,fc4.weight,0.005459590349346399,0.13227245211601257
130,fc4.bias,0.00099803670309484,0.03523111343383789
131,fc1.weight,-0.01745477132499218,0.16055627167224884
131,fc1.bias,-0.012215337716042995,0.0977252647280693
131,fc2.weight,-0.014631770551204681,0.1109795942902565
131,fc2.bias,0.0036153437104076147,0.07917167246341705
131,fc3.weight,-0.0051720296032726765,0.0955776646733284
131,fc3.bias,0.00447975704446435,0.07103656232357025
131,fc4.weight,0.005281124729663134,0.13292072713375092
131,fc4.bias,0.001016117399558425,0.03628731146454811
132,fc1.weight,-0.01748856157064438,0.1607988327741623
132,fc1.bias,-0.01226321142166853,0.09784083068370819
132,fc2.weight,-0.014541050419211388,0.1110900342464447
132,fc2.bias,0.004025605507194996,0.0790877491235733
132,fc3.weight,-0.005304568447172642,0.0957704409956932
132,fc3.bias,0.0041733793914318085,0.07159025222063065
132,fc4.weight,0.0052695381455123425,0.13283100724220276
132,fc4.bias,0.0011693997075781226,0.034452397376298904
133,fc1.weight,-0.017578942701220512,0.1610441505908966
133,fc1.bias,-0.012305074371397495,0.09862352162599564
133,fc2.weight,-0.014502614736557007,0.11130640655755997
133,fc2.bias,0.004244060255587101,0.07903163880109787
133,fc3.weight,-0.005078262649476528,0.09612497687339783
133,fc3.bias,0.004827919881790876,0.07165299355983734
133,fc4.weight,0.005275487434118986,0.13356633484363556
133,fc4.bias,0.0021442510187625885,0.03491208329796791
134,fc1.weight,-0.017354590818285942,0.16109426319599152
134,fc1.bias,-0.01189908105880022,0.09856856614351273
134,fc2.weight,-0.014587923884391785,0.11150389164686203
134,fc2.bias,0.0042306422255933285,0.07864273339509964
134,fc3.weight,-0.005385864991694689,0.09633583575487137
134,fc3.bias,0.004407854750752449,0.07212765514850616
134,fc4.weight,0.0054578823037445545,0.13370046019554138
134,fc4.bias,0.0027559881564229727,0.03508815914392471
135,fc1.weight,-0.017457744106650352,0.16134732961654663
135,fc1.bias,-0.012019666843116283,0.09855128824710846
135,fc2.weight,-0.014511354267597198,0.11173878610134125
135,fc2.bias,0.004419611766934395,0.07848840206861496
135,fc3.weight,-0.0052594211883842945,0.09665033966302872
135,fc3.bias,0.004732317291200161,0.07258203625679016
135,fc4.weight,0.005595335271209478,0.13409751653671265
135,fc4.bias,0.003045516787096858,0.034456633031368256
136,fc1.weight,-0.017494093626737595,0.16163763403892517
136,fc1.bias,-0.0120782982558012,0.09862033277750015
136,fc2.weight,-0.014561755582690239,0.1119348406791687
136,fc2.bias,0.0043480172753334045,0.07838599383831024
136,fc3.weight,-0.005684294737875462,0.09689883142709732
136,fc3.bias,0.0036259565968066454,0.07182427495718002
136,fc4.weight,0.005170229822397232,0.13395316898822784
136,fc4.bias,0.0021502866875380278,0.035277098417282104
137,fc1.weight,-0.017277386039495468,0.16185340285301208
137,fc1.bias,-0.011519274674355984,0.09872017055749893
137,fc2.weight,-0.014738566242158413,0.11205829679965973
137,fc2.bias,0.004089235793799162,0.07837125658988953
137,fc3.weight,-0.005541183054447174,0.09699856489896774
137,fc3.bias,0.0041276742704212666,0.07220004498958588
137,fc4.weight,0.005433511454612017,0.13417868316173553
137,fc4.bias,0.0031233415938913822,0.03385313227772713
138,fc1.weight,-0.017008252441883087,0.1622033715248108
138,fc1.bias,-0.010880371555685997,0.09885172545909882
138,fc2.weight,-0.014701183885335922,0.11223891377449036
138,fc2.bias,0.004158469848334789,0.0781637579202652
138,fc3.weight,-0.005292180459946394,0.0973251610994339
138,fc3.bias,0.0045007080771028996,0.07203876972198486
138,fc4.weight,0.0057824039831757545,0.13463516533374786
138,fc4.bias,0.003649892518296838,0.03509654849767685
139,fc1.weight,-0.01729588210582733,0.16251541674137115
139,fc1.bias,-0.011304720304906368,0.09893771260976791
139,fc2.weight,-0.014938279055058956,0.11235475540161133
139,fc2.bias,0.0040102628991007805,0.07831823080778122
139,fc3.weight,-0.005282523576170206,0.09758929908275604
139,fc3.bias,0.004316088743507862,0.07221058756113052
139,fc4.weight,0.005267965141683817,0.13506163656711578
139,fc4.bias,0.004166970495134592,0.03462820127606392
140,fc1.weight,-0.017192130908370018,0.16284269094467163
140,fc1.bias,-0.010889232158660889,0.09933684766292572
140,fc2.weight,-0.015036061406135559,0.11258206516504288
140,fc2.bias,0.003846836043521762,0.07856366783380508
140,fc3.weight,-0.0054028271697461605,0.09783637523651123
140,fc3.bias,0.0038300352171063423,0.07255961745977402
140,fc4.weight,0.005456531886011362,0.13543027639389038
140,fc4.bias,0.004307429771870375,0.03406796604394913
141,fc1.weight,-0.017160234972834587,0.16288895905017853
141,fc1.bias,-0.011116830632090569,0.09899912774562836
141,fc2.weight,-0.015062210150063038,0.11272972822189331
141,fc2.bias,0.004035220481455326,0.07910453528165817
141,fc3.weight,-0.005320016760379076,0.0980159118771553
141,fc3.bias,0.004368956200778484,0.0725334957242012
141,fc4.weight,0.005973626859486103,0.1353760063648224
141,fc4.bias,0.005644926801323891,0.03507285192608833
142,fc1.weight,-0.01720457896590233,0.1631351113319397
142,fc1.bias,-0.01123884879052639,0.09876447170972824
142,fc2.weight,-0.015102553181350231,0.11282815784215927
142,fc2.bias,0.003966418094933033,0.07868222892284393
142,fc3.weight,-0.005411215592175722,0.09819139540195465
142,fc3.bias,0.003940240014344454,0.0721546858549118
142,fc4.weight,0.0059375278651714325,0.13533878326416016
142,fc4.bias,0.004772701766341925,0.03320704400539398
143,fc1.weight,-0.017102045938372612,0.16354766488075256
143,fc1.bias,-0.010945388115942478,0.09916527569293976
143,fc2.weight,-0.015095824375748634,0.11295420676469803
143,fc2.bias,0.003936893306672573,0.07877611368894577
143,fc3.weight,-0.005585436709225178,0.09827304631471634
143,fc3.bias,0.003555085277184844,0.07244540005922318
143,fc4.weight,0.006011192221194506,0.13549044728279114
143,fc4.bias,0.004797162488102913,0.03445137292146683
144,fc1.weight,-0.016969135031104088,0.16401870548725128
144,fc1.bias,-0.010625487193465233,0.09948266297578812
144,fc2.weight,-0.015062624588608742,0.11314597725868225
144,fc2.bias,0.003873168956488371,0.07859986275434494
144,fc3.weight,-0.005529246758669615,0.09836985170841217
144,fc3.bias,0.0037919688038527966,0.07218276709318161
144,fc4.weight,0.005596579983830452,0.13588429987430573
144,fc4.bias,0.004967216402292252,0.03380320966243744
145,fc1.weight,-0.017055192962288857,0.16418054699897766
145,fc1.bias,-0.010752726346254349,0.09920944273471832
145,fc2.weight,-0.014921833761036396,0.11337949335575104
145,fc2.bias,0.004417317919433117,0.0785665363073349
145,fc3.weight,-0.005307324230670929,0.09888160973787308
145,fc3.bias,0.004191792570054531,0.07265858352184296
145,fc4.weight,0.006075786892324686,0.13639579713344574
145,fc4.bias,0.005745450500398874,0.03547990322113037
146,fc1.weight,-0.016696421429514885,0.16455715894699097
146,fc1.bias,-0.00994081236422062,0.09985377639532089
146,fc2.weight,-0.01529456302523613,0.11358517408370972
146,fc2.bias,0.003893039422109723,0.07815229892730713
146,fc3.weight,-0.005705435760319233,0.09896017611026764
146,fc3.bias,0.0039757308550179005,0.07272851467132568
146,fc4.weight,0.005488390102982521,0.13657040894031525
146,fc4.bias,0.00601944699883461,0.034738942980766296
147,fc1.weight,-0.016785170882940292,0.16479061543941498
147,fc1.bias,-0.010189905762672424,0.10020054876804352
147,fc2.weight,-0.01526498794555664,0.11374411731958389
147,fc2.bias,0.003957525826990604,0.07815065234899521
147,fc3.weight,-0.005817340221256018,0.09912850707769394
147,fc3.bias,0.003867172170430422,0.07305741310119629
147,fc4.weight,0.005164699163287878,0.13659697771072388
147,fc4.bias,0.006602850742638111,0.0340893380343914
148,fc1.weight,-0.016783205792307854,0.16501258313655853
148,fc1.bias,-0.010179362259805202,0.09989763796329498
148,fc2.weight,-0.015585111454129219,0.11385496705770493
148,fc2.bias,0.0035467459820210934,0.07822264730930328
148,fc3.weight,-0.005749940872192383,0.09926436096429825
148,fc3.bias,0.003941080532968044,0.07324397563934326
148,fc4.weight,0.005990505684167147,0.1365126520395279
148,fc4.bias,0.006158042699098587,0.03370204567909241
149,fc1.weight,-0.01710895262658596,0.16532118618488312
149,fc1.bias,-0.010752602480351925,0.10003536939620972
149,fc2.weight,-0.015536414459347725,0.11401430517435074
149,fc2.bias,0.0038317260332405567,0.07813654094934464
149,fc3.weight,-0.0055153402499854565,0.09949492663145065
149,fc3.bias,0.004490093793720007,0.07281458377838135
149,fc4.weight,0.006256692111492157,0.13680428266525269
149,fc4.bias,0.006634424440562725,0.03391089662909508
150,fc1.weight,-0.016839800402522087,0.16563597321510315
150,fc1.bias,-0.010235672816634178,0.09966907650232315
150,fc2.weight,-0.015594370663166046,0.11424510180950165
150,fc2.bias,0.0036994903348386288,0.0781489834189415
150,fc3.weight,-0.005550086498260498,0.09958458691835403
150,fc3.bias,0.004729609005153179,0.07339560240507126
150,fc4.weight,0.006489111576229334,0.1369217187166214
150,fc4.bias,0.007156542502343655,0.0322565957903862
151,fc1.weight,-0.016655361279845238,0.16595681011676788
151,fc1.bias,-0.009715975262224674,0.09933292865753174
151,fc2.weight,-0.01567862555384636,0.11449748277664185
151,fc2.bias,0.0035332664847373962,0.07829979062080383
151,fc3.weight,-0.005477423779666424,0.09978628158569336
151,fc3.bias,0.0049618384800851345,0.07329282909631729
151,fc4.weight,0.006238264497369528,0.1374456286430359
151,fc4.bias,0.00750318868085742,0.03418418765068054
152,fc1.weight,-0.01657676510512829,0.16611187160015106
152,fc1.bias,-0.009595000185072422,0.10037103295326233
152,fc2.weight,-0.015613984316587448,0.11467771977186203
152,fc2.bias,0.003622888820245862,0.0781853199005127
152,fc3.weight,-0.005844160448759794,0.09998952597379684
152,fc3.bias,0.004544068593531847,0.07299759984016418
152,fc4.weight,0.005725819151848555,0.13771243393421173
152,fc4.bias,0.006639564875513315,0.03293881192803383
153,fc1.weight,-0.01650862954556942,0.1663772016763687
153,fc1.bias,-0.009385527111589909,0.09969630092382431
153,fc2.weight,-0.015923116356134415,0.11483188718557358
153,fc2.bias,0.0030733912717550993,0.07804951816797256
153,fc3.weight,-0.0060926261357963085,0.1002018079161644
153,fc3.bias,0.003866941900923848,0.07339425384998322
153,fc4.weight,0.005661988630890846,0.1377808004617691
153,fc4.bias,0.006731611676514149,0.03180364891886711
154,fc1.weight,-0.016369814053177834,0.16670261323451996
154,fc1.bias,-0.009262529201805592,0.09981837123632431
154,fc2.weight,-0.01584128849208355,0.11503738164901733
154,fc2.bias,0.0032283179461956024,0.07870084047317505
154,fc3.weight,-0.006166357547044754,0.1004275381565094
154,fc3.bias,0.003751636017113924,0.0735374316573143
154,fc4.weight,0.00567707559093833,0.1379948854446411
154,fc4.bias,0.007659151218831539,0.03374730050563812
155,fc1.weight,-0.01651899144053459,0.1670331209897995
155,fc1.bias,-0.009377694688737392,0.09981793910264969
155,fc2.weight,-0.015888962894678116,0.11521164327859879
155,fc2.bias,0.0034447070211172104,0.07884039729833603
155,fc3.weight,-0.005895962938666344,0.1006341502070427
155,fc3.bias,0.004565233364701271,0.07383152097463608
155,fc4.weight,0.005407663993537426,0.1386355757713318
155,fc4.bias,0.00820860918611288,0.03150201588869095
156,fc1.weight,-0.016725588589906693,0.16725921630859375
156,fc1.bias,-0.009783364832401276,0.10009492188692093
156,fc2.weight,-0.015700187534093857,0.11543609201908112
156,fc2.bias,0.0039203655906021595,0.07953239232301712
156,fc3.weight,-0.005922785494476557,0.10082604736089706
156,fc3.bias,0.004503745120018721,0.07361764460802078
156,fc4.weight,0.005453191231936216,0.13866032660007477
156,fc4.bias,0.008647145703434944,0.03180455043911934
157,fc1.weight,-0.01681494526565075,0.16760914027690887
157,fc1.bias,-0.00973206851631403,0.10058910399675369
157,fc2.weight,-0.015770558267831802,0.11555583775043488
157,fc2.bias,0.003790991147980094,0.07903513312339783
157,fc3.weight,-0.006088480819016695,0.10102331638336182
157,fc3.bias,0.004258748143911362,0.07317010313272476
157,fc4.weight,0.005270723253488541,0.13885237276554108
157,fc4.bias,0.00796247273683548,0.03202442452311516
158,fc1.weight,-0.016926607117056847,0.16781874001026154
158,fc1.bias,-0.010068603791296482,0.09942132979631424
158,fc2.weight,-0.01601422391831875,0.11566319316625595
158,fc2.bias,0.003430693643167615,0.0795903429389
158,fc3.weight,-0.0062752822414040565,0.10124888271093369
158,fc3.bias,0.003919217269867659,0.07395709306001663
158,fc4.weight,0.005971457809209824,0.13876090943813324
158,fc4.bias,0.009241231717169285,0.031227512285113335
159,fc1.weight,-0.016812458634376526,0.16803903877735138
159,fc1.bias,-0.009783192537724972,0.1002579852938652
159,fc2.weight,-0.015757285058498383,0.11589841544628143
159,fc2.bias,0.004079051315784454,0.07940802723169327
159,fc3.weight,-0.006044923327863216,0.10156210511922836
159,fc3.bias,0.004534689709544182,0.07382867485284805
159,fc4.weight,0.005578013136982918,0.13947921991348267
159,fc4.bias,0.009576133452355862,0.03176274523139
160,fc1.weight,-0.016589172184467316,0.16842278838157654
160,fc1.bias,-0.00926850363612175,0.0996192991733551
160,fc2.weight,-0.0162111334502697,0.11599825322628021
160,fc2.bias,0.003331979038193822,0.07908394187688828
160,fc3.weight,-0.006238929927349091,0.10160249471664429
160,fc3.bias,0.00394645007327199,0.07372602075338364
160,fc4.weight,0.005734424106776714,0.13932137191295624
160,fc4.bias,0.009450497105717659,0.03201975300908089
161,fc1.weight,-0.016544202342629433,0.16859561204910278
161,fc1.bias,-0.009312205947935581,0.09989091008901596
161,fc2.weight,-0.016293125227093697,0.11608610302209854
161,fc2.bias,0.003210638649761677,0.07864528894424438
161,fc3.weight,-0.0064017255790531635,0.10172136127948761
161,fc3.bias,0.003778893267735839,0.07394684851169586
161,fc4.weight,0.005347144324332476,0.13929903507232666
161,fc4.bias,0.008738690055906773,0.03006245195865631
162,fc1.weight,-0.016634143888950348,0.16896654665470123
162,fc1.bias,-0.00942932814359665,0.10003643482923508
162,fc2.weight,-0.0161152221262455,0.11626055091619492
162,fc2.bias,0.003554730210453272,0.07875654101371765
162,fc3.weight,-0.00613612262532115,0.10186383873224258
162,fc3.bias,0.004636391531676054,0.07365208119153976
162,fc4.weight,0.0051587955094873905,0.13974301517009735
162,fc4.bias,0.009123599156737328,0.03072076104581356
163,fc1.weight,-0.016660401597619057,0.16909685730934143
163,fc1.bias,-0.009594927541911602,0.10000249743461609
163,fc2.weight,-0.01634976640343666,0.11639893054962158
163,fc2.bias,0.0034053591080009937,0.07823285460472107
163,fc3.weight,-0.006258469074964523,0.10200010240077972
163,fc3.bias,0.004543250426650047,0.07381752133369446
163,fc4.weight,0.0061670150607824326,0.1395854353904724
163,fc4.bias,0.010493951849639416,0.03076981194317341
164,fc1.weight,-0.01651989296078682,0.16933156549930573
164,fc1.bias,-0.009264105930924416,0.10002958029508591
164,fc2.weight,-0.016263658180832863,0.1165398508310318
164,fc2.bias,0.0037683784030377865,0.07808335870504379
164,fc3.weight,-0.006031831726431847,0.10226966440677643
164,fc3.bias,0.005000332370400429,0.07421384006738663
164,fc4.weight,0.006063651759177446,0.14019189774990082
164,fc4.bias,0.011585959233343601,0.030190300196409225
165,fc1.weight,-0.01644488424062729,0.1696588099002838
165,fc1.bias,-0.00905623845756054,0.10047944635152817
165,fc2.weight,-0.016320398077368736,0.11667186766862869
165,fc2.bias,0.0036705853417515755,0.0785030797123909
165,fc3.weight,-0.006002246867865324,0.10254335403442383
165,fc3.bias,0.004976463969796896,0.0740497037768364
165,fc4.weight,0.006504652090370655,0.14065641164779663
165,fc4.bias,0.011119885370135307,0.029826803132891655
166,fc1.weight,-0.01652684062719345,0.16982777416706085
166,fc1.bias,-0.009305322542786598,0.10095977783203125
166,fc2.weight,-0.016621500253677368,0.11678887158632278
166,fc2.bias,0.0032551963813602924,0.07855618000030518
166,fc3.weight,-0.0063802320510149,0.10256065428256989
166,fc3.bias,0.004606368485838175,0.07439060509204865
166,fc4.weight,0.00610940158367157,0.14057298004627228
166,fc4.bias,0.01118084229528904,0.03040866181254387
167,fc1.weight,-0.01648019440472126,0.17011839151382446
167,fc1.bias,-0.009274768643081188,0.10170137882232666
167,fc2.weight,-0.016535285860300064,0.11692169308662415
167,fc2.bias,0.0034187559504061937,0.07850976288318634
167,fc3.weight,-0.0062958849593997,0.10276200622320175
167,fc3.bias,0.004534750245511532,0.07443451881408691
167,fc4.weight,0.006298299878835678,0.1408536732196808
167,fc4.bias,0.011651608161628246,0.031210249289870262
168,fc1.weight,-0.016615835949778557,0.17038582265377045
168,fc1.bias,-0.00948640238493681,0.10176252573728561
168,fc2.weight,-0.016459856182336807,0.1170606017112732
168,fc2.bias,0.003543707774952054,0.07803642749786377
168,fc3.weight,-0.006167953368276358,0.1031227633357048
168,fc3.bias,0.004758505616337061,0.0743272453546524
168,fc4.weight,0.006452091503888369,0.1412678211927414
168,fc4.bias,0.011102776974439621,0.02997291088104248
169,fc1.weight,-0.016796471551060677,0.17065994441509247
169,fc1.bias,-0.009705014526844025,0.10143771022558212
169,fc2.weight,-0.017002562060952187,0.11713467538356781
169,fc2.bias,0.002769088838249445,0.0779528021812439
169,fc3.weight,-0.006485965568572283,0.10320413112640381
169,fc3.bias,0.004439862910658121,0.07475434988737106
169,fc4.weight,0.007062068209052086,0.14099803566932678
169,fc4.bias,0.012004300020635128,0.030218958854675293
170,fc1.weight,-0.016826394945383072,0.17084373533725739
170,fc1.bias,-0.00976224709302187,0.10108807682991028
170,fc2.weight,-0.016921544447541237,0.11729185283184052
170,fc2.bias,0.002952596638351679,0.0784059464931488
170,fc3.weight,-0.006315202452242374,0.10340158641338348
170,fc3.bias,0.004960503429174423,0.07467765361070633
170,fc4.weight,0.007268418557941914,0.14121612906455994
170,fc4.bias,0.012934843078255653,0.031115317717194557
171,fc1.weight,-0.016737930476665497,0.17100876569747925
171,fc1.bias,-0.009581072255969048,0.10098633170127869
171,fc2.weight,-0.01709306612610817,0.11748100817203522
171,fc2.bias,0.002886346308514476,0.07814525067806244
171,fc3.weight,-0.006587742827832699,0.10353127121925354
171,fc3.bias,0.004421106074005365,0.07409767806529999
171,fc4.weight,0.007114201318472624,0.14109671115875244
171,fc4.bias,0.012341215275228024,0.02929331734776497
172,fc1.weight,-0.016735531389713287,0.17129084467887878
172,fc1.bias,-0.009550332091748714,0.10081574320793152
172,fc2.weight,-0.017118168994784355,0.11766267567873001
172,fc2.bias,0.002828253200277686,0.07795674353837967
172,fc3.weight,-0.006509317550808191,0.10372503101825714
172,fc3.bias,0.004467789549380541,0.07421065866947174
172,fc4.weight,0.007033362518996,0.14138387143611908
172,fc4.bias,0.01278568897396326,0.030434057116508484
173,fc1.weight,-0.0167889092117548,0.17149104177951813
173,fc1.bias,-0.009633557870984077,0.10026722401380539
173,fc2.weight,-0.016978919506072998,0.11776726692914963
173,fc2.bias,0.003087099874392152,0.0782461166381836
173,fc3.weight,-0.006500094197690487,0.10386987775564194
173,fc3.bias,0.004582864232361317,0.07434182614088058
173,fc4.weight,0.006932399235665798,0.1418062001466751
173,fc4.bias,0.012772752903401852,0.030865894630551338
174,fc1.weight,-0.016917971894145012,0.17186839878559113
174,fc1.bias,-0.009858496487140656,0.10024940967559814
174,fc2.weight,-0.017043493688106537,0.11791563034057617
174,fc2.bias,0.0028260613325983286,0.07807458192110062
